CustomerID,Customer Age,Customer Gender
230502916,28,M
230502917,28,M
230502918,28,M
230502919,28,M
230502920,28,M
230502921,28,M
230502922,28,M
230502923,28,M
230502924,28,M
230502925,28,M
230502926,28,M
230502927,28,M
230502928,28,M
230502929,28,M
230502930,28,M
230502931,28,M
230502932,28,M
230502933,28,M
230502934,28,M
230502935,28,M
230502936,28,M
230502937,28,M
230502938,28,M
230502939,28,M
230502940,28,M
230502941,28,M
230502942,28,M
230502943,28,M
230502944,28,M
230502945,28,M
230502946,28,M
230502947,28,M
230502948,28,M
230502949,28,M
230502950,28,M
230502951,28,M
230502952,28,M
230502953,28,M
230502954,28,M
230502955,28,M
230502956,28,M
230502957,28,M
230502958,28,M
230502959,27,F
230502960,27,F
230502961,27,F
230502962,27,F
230502963,27,F
230502964,27,F
230502965,27,F
230502966,27,F
230502967,27,F
230502968,27,F
230502969,27,F
230502970,27,F
230502971,27,F
230502972,27,F
230502973,27,F
230502974,27,F
230502975,27,F
230502976,27,F
230502977,27,F
230502978,27,F
230502979,27,F
230502980,27,F
230502981,27,F
230502982,27,F
230502983,27,F
230502984,27,F
230502985,27,F
230502986,27,F
230502987,27,F
230502988,27,F
230502989,27,F
230502990,27,F
230502991,27,F
230502992,27,F
230502993,27,F
230502994,27,F
230502995,27,F
230502996,27,F
230502997,27,F
230502998,27,F
230502999,27,F
230503000,27,F
230503001,27,F
230503002,27,F
230503003,27,F
230503004,27,F
230503005,27,F
230503006,27,F
230503007,27,F
230503008,27,F
230503009,27,F
230503010,27,F
230503011,27,F
230503012,27,F
230503013,27,F
230503014,27,F
230503015,27,F
230503016,27,F
230503017,27,F
230503018,27,F
230503019,27,F
230503020,27,F
230503021,27,F
230503022,27,F
230503023,27,F
230503024,27,F
230503025,39,M
230503026,39,M
230503027,39,M
230503028,39,M
230503029,38,M
230503030,38,M
230503031,38,M
230503032,38,M
230503033,38,M
230503034,38,M
230503035,38,M
230503036,38,M
230503037,38,M
230503038,38,M
230503039,38,M
230503040,38,M
230503041,38,M
230503042,38,M
230503043,37,M
230503044,37,M
230503045,37,M
230503046,37,M
230503047,37,M
230503048,37,M
230503049,37,M
230503050,37,M
230503051,37,M
230503052,37,M
230503053,39,M
230503054,39,M
230503055,39,M
230503056,39,M
230503057,39,M
230503058,39,M
230503059,39,M
230503060,39,M
230503061,39,M
230503062,39,M
230503063,39,F
230503064,39,F
230503065,38,M
230503066,38,M
230503067,38,M
230503068,38,M
230503069,38,M
230503070,38,M
230503071,38,M
230503072,38,M
230503073,38,M
230503074,38,M
230503075,38,M
230503076,38,M
230503077,38,M
230503078,38,M
230503079,38,M
230503080,38,M
230503081,38,M
230503082,38,M
230503083,36,M
230503084,36,M
230503085,36,M
230503086,36,M
230503087,36,M
230503088,36,M
230503089,36,F
230503090,36,F
230503091,36,F
230503092,36,F
230503093,36,F
230503094,36,F
230503095,36,F
230503096,36,F
230503097,36,F
230503098,36,F
230503099,36,M
230503100,36,M
230503101,36,M
230503102,36,M
230503103,36,F
230503104,36,F
230503105,36,F
230503106,36,F
230503107,36,F
230503108,36,F
230503109,36,F
230503110,36,F
230503111,20,M
230503112,20,M
230503113,20,M
230503114,20,M
230503115,20,M
230503116,20,M
230503117,20,M
230503118,20,M
230503119,18,F
230503120,18,F
230503121,18,F
230503122,18,F
230503123,18,F
230503124,18,F
230503125,18,F
230503126,18,F
230503127,18,M
230503128,18,M
230503129,18,M
230503130,18,M
230503131,18,M
230503132,18,M
230503133,18,M
230503134,18,M
230503135,18,M
230503136,18,M
230503137,18,M
230503138,18,M
230503139,18,M
230503140,18,M
230503141,18,M
230503142,18,M
230503143,18,M
230503144,18,M
230503145,18,M
230503146,18,M
230503147,18,M
230503148,18,M
230503149,18,M
230503150,18,M
230503151,20,F
230503152,20,F
230503153,20,F
230503154,20,F
230503155,20,F
230503156,20,F
230503157,20,F
230503158,20,F
230503159,20,F
230503160,20,F
230503161,20,F
230503162,20,F
230503163,20,F
230503164,20,F
230503165,20,F
230503166,20,F
230503167,18,F
230503168,18,F
230503169,18,F
230503170,18,F
230503171,18,F
230503172,18,F
230503173,18,F
230503174,18,F
230503175,18,F
230503176,18,F
230503177,18,F
230503178,18,F
230503179,18,F
230503180,18,F
230503181,18,F
230503182,18,F
230503183,18,F
230503184,18,F
230503185,18,F
230503186,18,F
230503187,18,F
230503188,18,F
230503189,18,F
230503190,18,F
230503191,18,F
230503192,18,F
230503193,18,F
230503194,18,F
230503195,18,F
230503196,18,F
230503197,18,F
230503198,18,F
230503199,18,F
230503200,18,F
230503201,18,F
230503202,18,F
230503203,18,F
230503204,18,F
230503205,18,M
230503206,18,M
230503207,18,M
230503208,18,M
230503209,18,M
230503210,18,M
230503211,42,M
230503212,42,M
230503213,41,F
230503214,41,F
230503215,41,F
230503216,41,F
230503217,41,F
230503218,41,F
230503219,41,F
230503220,41,F
230503221,40,M
230503222,40,M
230503223,40,M
230503224,40,M
230503225,40,M
230503226,40,M
230503227,40,M
230503228,40,M
230503229,40,M
230503230,40,M
230503231,40,M
230503232,40,M
230503233,39,M
230503234,39,M
230503235,39,M
230503236,39,M
230503237,39,M
230503238,39,M
230503239,39,M
230503240,39,M
230503241,39,M
230503242,39,M
230503243,39,M
230503244,39,M
230503245,39,M
230503246,39,M
230503247,39,M
230503248,39,M
230503249,36,F
230503250,36,F
230503251,27,M
230503252,27,M
230503253,27,M
230503254,27,M
230503255,27,M
230503256,27,M
230503257,38,M
230503258,38,M
230503259,38,F
230503260,38,F
230503261,38,F
230503262,38,F
230503263,38,M
230503264,38,M
230503265,38,F
230503266,38,F
230503267,38,F
230503268,38,F
230503269,39,F
230503270,39,F
230503271,39,F
230503272,39,F
230503273,39,F
230503274,39,F
230503275,39,F
230503276,39,F
230503277,39,F
230503278,39,F
230503279,39,F
230503280,39,F
230503281,39,F
230503282,39,F
230503283,39,F
230503284,39,F
230503285,39,F
230503286,39,F
230503287,39,F
230503288,39,F
230503289,39,F
230503290,39,F
230503291,39,F
230503292,39,F
230503293,39,F
230503294,39,F
230503295,39,F
230503296,39,F
230503297,39,F
230503298,39,F
230503299,39,F
230503300,39,F
230503301,39,F
230503302,39,F
230503303,39,F
230503304,39,F
230503305,39,F
230503306,39,F
230503307,39,F
230503308,39,F
230503309,39,F
230503310,39,F
230503311,39,F
230503312,39,F
230503313,39,F
230503314,39,F
230503315,39,F
230503316,39,F
230503317,39,F
230503318,39,F
230503319,39,F
230503320,39,F
230503321,39,F
230503322,39,F
230503323,39,F
230503324,39,F
230503325,39,F
230503326,39,F
230503327,39,F
230503328,39,F
230503329,39,F
230503330,39,F
230503331,39,F
230503332,39,F
230503333,39,F
230503334,39,F
230503335,39,F
230503336,39,F
230503337,39,F
230503338,39,F
230503339,39,F
230503340,39,F
230503341,39,F
230503342,39,F
230503343,39,F
230503344,39,F
230503345,39,F
230503346,39,F
230503347,39,F
230503348,39,F
230503349,39,F
230503350,39,F
230503351,39,F
230503352,39,F
230503353,39,F
230503354,39,F
230503355,39,F
230503356,39,F
230503357,39,F
230503358,39,F
230503359,39,F
230503360,39,F
230503361,39,F
230503362,39,F
230503363,39,F
230503364,39,F
230503365,39,F
230503366,39,F
230503367,39,F
230503368,39,F
230503369,39,F
230503370,39,F
230503371,39,F
230503372,39,F
230503373,39,F
230503374,39,F
230503375,39,F
230503376,39,F
230503377,39,F
230503378,39,F
230503379,39,F
230503380,39,F
230503381,39,F
230503382,39,F
230503383,39,F
230503384,39,F
230503385,39,F
230503386,39,F
230503387,39,F
230503388,39,F
230503389,39,F
230503390,39,F
230503391,39,F
230503392,39,F
230503393,39,F
230503394,39,F
230503395,40,M
230503396,40,M
230503397,40,M
230503398,40,M
230503399,40,M
230503400,40,M
230503401,40,M
230503402,40,M
230503403,40,M
230503404,40,M
230503405,40,M
230503406,40,M
230503407,40,M
230503408,40,M
230503409,40,M
230503410,40,M
230503411,40,M
230503412,40,M
230503413,40,M
230503414,40,M
230503415,40,M
230503416,40,M
230503417,40,M
230503418,40,M
230503419,40,M
230503420,40,M
230503421,40,M
230503422,40,M
230503423,40,M
230503424,40,M
230503425,40,M
230503426,40,M
230503427,40,M
230503428,40,M
230503429,40,M
230503430,40,M
230503431,40,M
230503432,40,M
230503433,40,M
230503434,40,M
230503435,40,M
230503436,40,M
230503437,40,M
230503438,40,M
230503439,40,M
230503440,40,M
230503441,40,M
230503442,40,M
230503443,40,M
230503444,40,M
230503445,40,M
230503446,40,M
230503447,40,M
230503448,40,M
230503449,40,M
230503450,40,M
230503451,40,M
230503452,40,M
230503453,40,F
230503454,40,F
230503455,40,F
230503456,40,F
230503457,40,F
230503458,40,F
230503459,41,F
230503460,41,F
230503461,41,F
230503462,41,F
230503463,41,F
230503464,41,F
230503465,41,F
230503466,41,F
230503467,41,F
230503468,41,F
230503469,41,F
230503470,41,F
230503471,41,F
230503472,41,F
230503473,41,F
230503474,41,F
230503475,41,F
230503476,41,F
230503477,41,F
230503478,41,F
230503479,41,F
230503480,41,F
230503481,41,F
230503482,41,F
230503483,41,F
230503484,41,F
230503485,41,M
230503486,41,M
230503487,41,M
230503488,41,M
230503489,41,M
230503490,41,M
230503491,41,M
230503492,41,M
230503493,41,F
230503494,41,F
230503495,42,M
230503496,42,M
230503497,42,M
230503498,42,M
230503499,42,M
230503500,42,M
230503501,42,M
230503502,42,M
230503503,42,M
230503504,42,M
230503505,42,F
230503506,42,F
230503507,42,F
230503508,42,F
230503509,42,F
230503510,42,F
230503511,42,F
230503512,42,F
230503513,42,F
230503514,42,F
230503515,42,F
230503516,42,F
230503517,42,F
230503518,42,F
230503519,42,F
230503520,42,F
230503521,42,F
230503522,42,F
230503523,42,F
230503524,42,F
230503525,42,F
230503526,42,F
230503527,42,F
230503528,42,F
230503529,42,F
230503530,42,F
230503531,42,F
230503532,42,F
230503533,42,M
230503534,42,M
230503535,43,F
230503536,43,F
230503537,43,F
230503538,43,F
230503539,43,F
230503540,43,F
230503541,43,F
230503542,43,F
230503543,43,F
230503544,43,F
230503545,43,F
230503546,43,F
230503547,43,F
230503548,43,F
230503549,43,F
230503550,43,F
230503551,43,F
230503552,43,F
230503553,43,F
230503554,43,F
230503555,43,F
230503556,43,F
230503557,43,F
230503558,43,F
230503559,43,F
230503560,43,F
230503561,43,F
230503562,43,F
230503563,43,F
230503564,43,F
230503565,43,F
230503566,43,F
230503567,43,F
230503568,43,F
230503569,43,F
230503570,43,F
230503571,43,F
230503572,43,F
230503573,43,F
230503574,43,F
230503575,43,F
230503576,43,F
230503577,43,F
230503578,43,F
230503579,43,F
230503580,43,F
230503581,43,F
230503582,43,F
230503583,43,F
230503584,43,F
230503585,43,F
230503586,43,F
230503587,43,F
230503588,43,F
230503589,43,F
230503590,43,F
230503591,43,F
230503592,43,F
230503593,43,F
230503594,43,F
230503595,43,F
230503596,43,F
230503597,43,F
230503598,43,F
230503599,43,F
230503600,43,F
230503601,43,F
230503602,43,F
230503603,43,F
230503604,43,F
230503605,43,F
230503606,43,F
230503607,43,F
230503608,43,F
230503609,43,F
230503610,43,F
230503611,43,F
230503612,43,F
230503613,43,F
230503614,43,F
230503615,43,F
230503616,43,F
230503617,43,F
230503618,43,F
230503619,43,F
230503620,43,F
230503621,43,F
230503622,43,F
230503623,43,F
230503624,43,F
230503625,44,F
230503626,44,F
230503627,44,F
230503628,44,F
230503629,44,F
230503630,44,F
230503631,44,F
230503632,44,F
230503633,68,F
230503634,68,F
230503635,68,F
230503636,68,F
230503637,68,F
230503638,68,F
230503639,22,F
230503640,22,F
230503641,22,F
230503642,22,F
230503643,23,F
230503644,23,F
230503645,23,F
230503646,23,F
230503647,27,M
230503648,27,M
230503649,27,M
230503650,27,M
230503651,27,M
230503652,27,M
230503653,26,F
230503654,26,F
230503655,26,M
230503656,26,M
230503657,25,F
230503658,25,F
230503659,25,F
230503660,25,F
230503661,25,F
230503662,25,F
230503663,25,F
230503664,25,F
230503665,25,F
230503666,25,F
230503667,25,F
230503668,25,F
230503669,25,F
230503670,25,F
230503671,25,F
230503672,25,F
230503673,25,F
230503674,25,F
230503675,25,F
230503676,25,F
230503677,25,M
230503678,25,M
230503679,25,M
230503680,25,M
230503681,25,M
230503682,25,M
230503683,25,M
230503684,25,M
230503685,25,M
230503686,25,M
230503687,25,F
230503688,25,F
230503689,25,F
230503690,25,F
230503691,34,M
230503692,34,M
230503693,34,M
230503694,34,M
230503695,34,M
230503696,34,M
230503697,34,M
230503698,34,M
230503699,34,M
230503700,34,M
230503701,34,M
230503702,34,M
230503703,34,M
230503704,34,M
230503705,34,M
230503706,34,M
230503707,34,M
230503708,34,M
230503709,34,M
230503710,34,M
230503711,34,M
230503712,34,M
230503713,34,M
230503714,34,M
230503715,34,M
230503716,34,M
230503717,34,M
230503718,34,M
230503719,34,M
230503720,34,M
230503721,34,M
230503722,34,M
230503723,34,M
230503724,34,M
230503725,34,M
230503726,34,M
230503727,33,M
230503728,33,M
230503729,33,M
230503730,33,M
230503731,33,M
230503732,33,M
230503733,33,F
230503734,33,F
230503735,33,F
230503736,33,F
230503737,33,F
230503738,33,F
230503739,33,F
230503740,33,F
230503741,33,F
230503742,33,F
230503743,33,F
230503744,33,F
230503745,33,M
230503746,33,M
230503747,33,M
230503748,33,M
230503749,32,M
230503750,32,M
230503751,32,M
230503752,32,M
230503753,32,M
230503754,32,M
230503755,32,M
230503756,32,M
230503757,32,M
230503758,32,M
230503759,32,M
230503760,32,M
230503761,32,M
230503762,32,M
230503763,32,M
230503764,32,M
230503765,32,M
230503766,32,M
230503767,32,M
230503768,32,M
230503769,32,M
230503770,32,M
230503771,32,M
230503772,32,M
230503773,32,M
230503774,32,M
230503775,32,M
230503776,32,M
230503777,32,M
230503778,32,M
230503779,32,M
230503780,32,M
230503781,32,M
230503782,32,M
230503783,32,M
230503784,32,M
230503785,32,M
230503786,32,M
230503787,32,M
230503788,32,M
230503789,32,M
230503790,32,M
230503791,32,M
230503792,32,M
230503793,32,M
230503794,32,M
230503795,32,M
230503796,32,M
230503797,32,M
230503798,32,M
230503799,32,M
230503800,32,M
230503801,32,M
230503802,32,M
230503803,32,M
230503804,32,M
230503805,32,M
230503806,32,M
230503807,32,M
230503808,32,M
230503809,32,M
230503810,32,M
230503811,32,M
230503812,32,M
230503813,32,M
230503814,32,M
230503815,32,M
230503816,32,M
230503817,32,M
230503818,32,M
230503819,32,M
230503820,32,M
230503821,32,M
230503822,32,M
230503823,32,M
230503824,32,M
230503825,32,M
230503826,32,M
230503827,32,M
230503828,32,M
230503829,32,M
230503830,32,M
230503831,32,M
230503832,32,M
230503833,32,M
230503834,32,M
230503835,31,F
230503836,31,F
230503837,31,F
230503838,31,F
230503839,31,F
230503840,31,F
230503841,31,F
230503842,31,F
230503843,31,F
230503844,31,F
230503845,31,F
230503846,31,F
230503847,31,F
230503848,31,F
230503849,31,F
230503850,31,F
230503851,31,F
230503852,31,F
230503853,31,F
230503854,31,F
230503855,31,F
230503856,31,F
230503857,31,F
230503858,31,F
230503859,31,F
230503860,31,F
230503861,31,F
230503862,31,F
230503863,31,F
230503864,31,F
230503865,31,F
230503866,31,F
230503867,31,F
230503868,31,F
230503869,31,F
230503870,31,F
230503871,31,F
230503872,31,F
230503873,31,F
230503874,31,F
230503875,30,M
230503876,30,M
230503877,30,M
230503878,30,M
230503879,30,M
230503880,30,M
230503881,27,M
230503882,27,M
230503883,27,M
230503884,27,M
230503885,27,M
230503886,27,M
230503887,27,M
230503888,27,M
230503889,27,M
230503890,27,M
230503891,27,M
230503892,27,M
230503893,27,M
230503894,27,M
230503895,27,M
230503896,27,M
230503897,27,M
230503898,27,M
230503899,27,M
230503900,27,M
230503901,27,M
230503902,27,M
230503903,27,M
230503904,27,M
230503905,27,M
230503906,27,M
230503907,27,M
230503908,27,M
230503909,27,M
230503910,27,M
230503911,27,M
230503912,27,M
230503913,27,M
230503914,27,M
230503915,27,M
230503916,27,M
230503917,27,M
230503918,27,M
230503919,27,M
230503920,27,M
230503921,30,F
230503922,30,F
230503923,30,F
230503924,30,F
230503925,30,F
230503926,30,F
230503927,30,F
230503928,30,F
230503929,30,F
230503930,30,F
230503931,29,F
230503932,29,F
230503933,29,F
230503934,29,F
230503935,29,F
230503936,29,F
230503937,29,F
230503938,29,F
230503939,29,F
230503940,29,F
230503941,29,F
230503942,29,F
230503943,29,F
230503944,29,F
230503945,29,F
230503946,29,F
230503947,29,F
230503948,29,F
230503949,26,M
230503950,26,M
230503951,26,M
230503952,26,M
230503953,26,M
230503954,26,M
230503955,26,M
230503956,26,M
230503957,26,M
230503958,26,M
230503959,26,M
230503960,26,M
230503961,27,M
230503962,27,M
230503963,27,M
230503964,27,M
230503965,27,M
230503966,27,M
230503967,27,M
230503968,27,M
230503969,27,M
230503970,27,M
230503971,27,M
230503972,27,M
230503973,27,M
230503974,27,M
230503975,27,M
230503976,27,M
230503977,27,M
230503978,27,M
230503979,25,F
230503980,25,F
230503981,25,F
230503982,25,F
230503983,25,M
230503984,25,M
230503985,25,M
230503986,25,M
230503987,25,M
230503988,25,M
230503989,25,M
230503990,25,M
230503991,25,M
230503992,25,M
230503993,25,M
230503994,25,M
230503995,25,M
230503996,25,M
230503997,25,M
230503998,25,M
230503999,25,M
230504000,25,M
230504001,25,M
230504002,25,M
230504003,25,M
230504004,25,M
230504005,25,M
230504006,25,M
230504007,63,M
230504008,63,M
230504009,63,M
230504010,63,M
230504011,41,F
230504012,41,F
230504013,41,F
230504014,41,F
230504015,41,F
230504016,41,F
230504017,41,F
230504018,41,F
230504019,41,F
230504020,41,F
230504021,41,F
230504022,41,F
230504023,41,F
230504024,41,F
230504025,41,F
230504026,41,F
230504027,41,F
230504028,41,F
230504029,41,F
230504030,41,F
230504031,41,F
230504032,41,F
230504033,41,F
230504034,41,F
230504035,41,F
230504036,41,F
230504037,41,F
230504038,41,F
230504039,41,F
230504040,41,F
230504041,41,F
230504042,41,F
230504043,27,M
230504044,27,M
230504045,27,M
230504046,27,M
230504047,27,M
230504048,27,M
230504049,27,M
230504050,27,M
230504051,27,M
230504052,27,M
230504053,27,M
230504054,27,M
230504055,27,M
230504056,27,M
230504057,27,M
230504058,27,M
230504059,27,M
230504060,27,M
230504061,27,M
230504062,27,M
230504063,27,M
230504064,27,M
230504065,27,M
230504066,27,M
230504067,27,F
230504068,27,F
230504069,27,F
230504070,27,F
230504071,27,F
230504072,27,F
230504073,27,F
230504074,27,F
230504075,27,F
230504076,27,F
230504077,27,F
230504078,27,F
230504079,27,F
230504080,27,F
230504081,27,F
230504082,27,F
230504083,27,F
230504084,27,F
230504085,27,F
230504086,27,F
230504087,27,F
230504088,27,F
230504089,27,F
230504090,27,F
230504091,27,F
230504092,27,F
230504093,27,F
230504094,27,F
230504095,27,F
230504096,27,F
230504097,27,F
230504098,27,F
230504099,27,F
230504100,27,F
230504101,27,F
230504102,27,F
230504103,27,F
230504104,27,F
230504105,26,M
230504106,26,M
230504107,26,M
230504108,26,M
230504109,26,M
230504110,26,M
230504111,26,M
230504112,26,M
230504113,25,M
230504114,25,M
230504115,25,M
230504116,25,M
230504117,26,F
230504118,26,F
230504119,26,F
230504120,26,F
230504121,26,F
230504122,26,F
230504123,26,F
230504124,26,F
230504125,26,F
230504126,26,F
230504127,26,F
230504128,26,F
230504129,26,F
230504130,26,F
230504131,26,F
230504132,26,F
230504133,26,F
230504134,26,F
230504135,26,F
230504136,26,F
230504137,26,F
230504138,26,F
230504139,26,F
230504140,26,F
230504141,26,F
230504142,26,F
230504143,26,F
230504144,26,F
230504145,26,F
230504146,26,F
230504147,26,F
230504148,26,F
230504149,26,F
230504150,26,F
230504151,26,F
230504152,26,F
230504153,26,F
230504154,26,F
230504155,26,F
230504156,26,F
230504157,26,F
230504158,26,F
230504159,26,F
230504160,26,F
230504161,24,F
230504162,24,F
230504163,24,F
230504164,24,F
230504165,22,M
230504166,22,M
230504167,22,M
230504168,22,M
230504169,22,M
230504170,22,M
230504171,22,M
230504172,22,M
230504173,22,M
230504174,22,M
230504175,22,M
230504176,22,M
230504177,22,M
230504178,22,M
230504179,23,M
230504180,23,M
230504181,23,M
230504182,23,M
230504183,50,M
230504184,50,M
230504185,50,F
230504186,50,F
230504187,50,F
230504188,50,F
230504189,50,F
230504190,50,F
230504191,50,F
230504192,50,F
230504193,49,F
230504194,49,F
230504195,49,M
230504196,49,M
230504197,49,M
230504198,49,M
230504199,49,M
230504200,49,M
230504201,49,M
230504202,49,M
230504203,49,M
230504204,49,M
230504205,49,M
230504206,49,M
230504207,48,M
230504208,48,M
230504209,48,M
230504210,48,M
230504211,48,M
230504212,48,M
230504213,48,M
230504214,48,M
230504215,48,M
230504216,48,M
230504217,48,M
230504218,48,M
230504219,48,M
230504220,48,M
230504221,48,M
230504222,48,M
230504223,48,F
230504224,48,F
230504225,48,F
230504226,48,F
230504227,48,F
230504228,48,F
230504229,48,F
230504230,48,F
230504231,48,F
230504232,48,F
230504233,47,M
230504234,47,M
230504235,47,M
230504236,47,M
230504237,47,M
230504238,47,M
230504239,47,M
230504240,47,M
230504241,47,M
230504242,47,M
230504243,47,M
230504244,47,M
230504245,46,F
230504246,46,F
230504247,46,F
230504248,46,F
230504249,46,F
230504250,46,F
230504251,46,F
230504252,46,F
230504253,46,F
230504254,46,F
230504255,46,F
230504256,46,F
230504257,46,F
230504258,46,F
230504259,45,F
230504260,45,F
230504261,45,F
230504262,45,F
230504263,45,F
230504264,45,F
230504265,45,M
230504266,45,M
230504267,44,M
230504268,44,M
230504269,44,M
230504270,44,M
230504271,44,M
230504272,44,M
230504273,44,M
230504274,44,M
230504275,44,M
230504276,44,M
230504277,44,M
230504278,44,M
230504279,43,F
230504280,43,F
230504281,43,F
230504282,43,F
230504283,43,F
230504284,43,F
230504285,43,F
230504286,43,F
230504287,43,F
230504288,43,F
230504289,43,F
230504290,43,F
230504291,43,F
230504292,43,F
230504293,43,F
230504294,43,F
230504295,43,F
230504296,43,F
230504297,43,F
230504298,43,F
230504299,43,F
230504300,43,F
230504301,43,F
230504302,43,F
230504303,43,F
230504304,43,F
230504305,43,F
230504306,43,F
230504307,43,F
230504308,43,F
230504309,43,F
230504310,43,F
230504311,43,F
230504312,43,F
230504313,43,F
230504314,43,F
230504315,43,F
230504316,43,F
230504317,43,F
230504318,43,F
230504319,43,F
230504320,43,F
230504321,43,F
230504322,43,F
230504323,43,F
230504324,43,F
230504325,43,F
230504326,43,F
230504327,43,F
230504328,43,F
230504329,43,M
230504330,43,M
230504331,44,F
230504332,44,F
230504333,44,F
230504334,44,F
230504335,51,F
230504336,51,F
230504337,51,F
230504338,51,F
230504339,51,F
230504340,51,F
230504341,51,F
230504342,51,F
230504343,51,M
230504344,51,M
230504345,51,M
230504346,51,M
230504347,52,M
230504348,52,M
230504349,53,F
230504350,53,F
230504351,53,F
230504352,53,F
230504353,53,F
230504354,53,F
230504355,53,F
230504356,53,F
230504357,53,F
230504358,53,F
230504359,53,F
230504360,53,F
230504361,53,F
230504362,53,F
230504363,53,F
230504364,53,F
230504365,53,F
230504366,53,F
230504367,53,F
230504368,53,F
230504369,53,F
230504370,53,F
230504371,53,F
230504372,53,F
230504373,42,M
230504374,42,M
230504375,42,M
230504376,42,M
230504377,42,M
230504378,42,M
230504379,42,M
230504380,42,M
230504381,42,M
230504382,42,M
230504383,42,M
230504384,42,M
230504385,42,M
230504386,42,M
230504387,42,M
230504388,42,M
230504389,42,M
230504390,42,M
230504391,42,M
230504392,42,M
230504393,42,M
230504394,42,M
230504395,42,M
230504396,42,M
230504397,42,M
230504398,42,M
230504399,42,M
230504400,42,M
230504401,42,M
230504402,42,M
230504403,42,M
230504404,42,M
230504405,42,M
230504406,42,M
230504407,42,M
230504408,42,M
230504409,42,M
230504410,42,M
230504411,42,M
230504412,42,M
230504413,42,M
230504414,42,M
230504415,42,M
230504416,42,M
230504417,42,M
230504418,42,M
230504419,42,M
230504420,42,M
230504421,42,F
230504422,42,F
230504423,42,F
230504424,42,F
230504425,42,F
230504426,42,F
230504427,42,F
230504428,42,F
230504429,42,F
230504430,42,F
230504431,42,F
230504432,42,F
230504433,42,F
230504434,42,F
230504435,42,F
230504436,42,F
230504437,42,F
230504438,42,F
230504439,42,F
230504440,42,F
230504441,41,M
230504442,41,M
230504443,41,M
230504444,41,M
230504445,41,M
230504446,41,M
230504447,41,M
230504448,41,M
230504449,41,M
230504450,41,M
230504451,41,F
230504452,41,F
230504453,41,F
230504454,41,F
230504455,41,F
230504456,41,F
230504457,41,F
230504458,41,F
230504459,41,F
230504460,41,F
230504461,41,F
230504462,41,F
230504463,41,M
230504464,41,M
230504465,41,M
230504466,41,M
230504467,40,F
230504468,40,F
230504469,40,F
230504470,40,F
230504471,40,F
230504472,40,F
230504473,40,F
230504474,40,F
230504475,40,F
230504476,40,F
230504477,40,F
230504478,40,F
230504479,40,F
230504480,40,F
230504481,40,F
230504482,40,F
230504483,44,M
230504484,44,M
230504485,44,M
230504486,44,M
230504487,45,F
230504488,45,F
230504489,45,F
230504490,45,F
230504491,45,F
230504492,45,F
230504493,45,F
230504494,45,F
230504495,45,F
230504496,45,F
230504497,45,F
230504498,45,F
230504499,45,F
230504500,45,F
230504501,45,F
230504502,45,F
230504503,45,F
230504504,45,F
230504505,45,F
230504506,45,F
230504507,45,F
230504508,45,F
230504509,45,F
230504510,45,F
230504511,45,F
230504512,45,F
230504513,45,F
230504514,45,F
230504515,45,F
230504516,45,F
230504517,45,F
230504518,45,F
230504519,45,F
230504520,45,F
230504521,45,F
230504522,45,F
230504523,45,F
230504524,45,F
230504525,45,F
230504526,45,F
230504527,45,F
230504528,45,F
230504529,45,F
230504530,45,F
230504531,45,F
230504532,45,F
230504533,45,F
230504534,45,F
230504535,45,F
230504536,45,F
230504537,45,F
230504538,45,F
230504539,45,F
230504540,45,F
230504541,45,F
230504542,45,F
230504543,45,F
230504544,45,F
230504545,45,F
230504546,45,F
230504547,45,F
230504548,45,F
230504549,45,F
230504550,45,F
230504551,45,F
230504552,45,F
230504553,45,F
230504554,45,F
230504555,45,F
230504556,45,F
230504557,45,F
230504558,45,F
230504559,45,F
230504560,45,F
230504561,45,F
230504562,45,F
230504563,45,F
230504564,45,F
230504565,45,F
230504566,45,F
230504567,45,F
230504568,45,F
230504569,45,F
230504570,45,F
230504571,45,F
230504572,45,F
230504573,45,F
230504574,45,F
230504575,45,F
230504576,45,F
230504577,45,F
230504578,45,F
230504579,45,F
230504580,45,F
230504581,45,F
230504582,45,F
230504583,45,F
230504584,45,F
230504585,45,F
230504586,45,F
230504587,45,F
230504588,45,F
230504589,45,F
230504590,45,F
230504591,45,F
230504592,45,F
230504593,45,F
230504594,45,F
230504595,45,F
230504596,45,F
230504597,45,F
230504598,45,F
230504599,45,F
230504600,45,F
230504601,46,M
230504602,46,M
230504603,46,M
230504604,46,M
230504605,46,M
230504606,46,M
230504607,46,M
230504608,46,M
230504609,46,M
230504610,46,M
230504611,46,M
230504612,46,M
230504613,46,M
230504614,46,M
230504615,47,M
230504616,47,M
230504617,47,M
230504618,47,M
230504619,47,M
230504620,47,M
230504621,47,M
230504622,47,M
230504623,47,M
230504624,47,M
230504625,47,M
230504626,47,M
230504627,47,M
230504628,47,M
230504629,47,M
230504630,47,M
230504631,47,M
230504632,47,M
230504633,47,M
230504634,47,M
230504635,47,M
230504636,47,M
230504637,47,M
230504638,47,M
230504639,47,M
230504640,47,M
230504641,47,M
230504642,47,M
230504643,47,M
230504644,47,M
230504645,47,M
230504646,47,M
230504647,47,M
230504648,47,M
230504649,47,M
230504650,47,M
230504651,47,M
230504652,47,M
230504653,47,M
230504654,47,M
230504655,47,M
230504656,47,M
230504657,47,M
230504658,47,M
230504659,47,M
230504660,47,M
230504661,47,M
230504662,47,M
